user_id,time_to_10,time_to_25,time_to_50,time_to_90,std_time_10,std_time_25,std_time_50,final_size,strength,pagerank
857,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1092.05,806.4736373963851,0.0011005170179089327
847,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1093.6,831.7109060823236,0.0011366690143899626
845,2.05,3.0,3.0,4.0,0.21794494717703367,0.0,0.0,1092.55,642.9800855383933,0.0008906664901591225
843,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1091.45,877.3432022172393,0.001221938928376662
840,2.0,2.8,3.0,4.0,0.0,0.39999999999999997,0.0,1092.0,829.8279294151112,0.0011343360089467777
838,2.55,3.0,3.0,4.0,0.4974937185533101,0.0,0.0,1090.85,331.82257010820814,0.0005195996640283699
833,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1094.15,816.0189386886971,0.0011252111820314683
808,2.05,2.85,3.0,4.0,0.21794494717703367,0.3570714214271425,0.0,1091.05,861.5985749250973,0.001192513562699126
795,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1092.0,834.2862277731836,0.0011421522119212817
791,2.0,2.8,3.0,4.0,0.0,0.39999999999999997,0.0,1090.0,813.9539182240923,0.0011121775281253017
2133,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1091.45,636.6096457057926,0.0008828843997279457
1837,2.05,2.95,3.0,4.0,0.21794494717703367,0.21794494717703367,0.0,1094.25,712.6746844966515,0.0009770999199784128
2060,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1095.5,773.8615952698781,0.0010557535711724982
6886,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1090.0,864.6673851030196,0.0011930909004685822
6882,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1097.0,727.205487936693,0.0009954750242404857
6876,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1092.65,816.6874516276841,0.0011150358259896793
6658,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1093.55,673.0897256483721,0.0009273560517575
6657,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1094.25,711.4396777228595,0.0010290567010185765
6653,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1094.85,655.1068118287831,0.0009054250204654817
6648,2.1,2.95,3.0,4.0,0.3,0.21794494717703367,0.0,1093.8,753.8786766097096,0.0010318351340758436
6639,2.2,3.0,3.0,4.0,0.39999999999999997,0.0,0.0,1091.75,467.1697807896871,0.0006791268556738955
6825,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1096.4,772.74058975068,0.0010539276979004589
6809,2.05,3.0,3.0,4.0,0.21794494717703367,0.0,0.0,1094.25,794.7612609049096,0.0010864736353154891
6802,2.1,3.0,3.0,4.0,0.3,0.0,0.0,1093.9,501.1246185184695,0.0007197138107207336
6789,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1092.15,741.095680025706,0.0010135917401090946
6783,2.3,3.0,3.0,4.0,0.45825756949558405,0.0,0.0,1096.15,333.45217345896987,0.0005213793909970299
2059,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1094.1,788.7247369998917,0.001075693677324799
2212,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1093.6,791.8288782351875,0.001079479401345273
2143,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1091.9,898.6621389316452,0.0013798999310034577
2141,2.1,3.0,3.0,4.0,0.3,0.0,0.0,1091.45,618.135310377683,0.0008605684922170371
2139,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1093.6,756.6390850092447,0.0010332533746901951
2317,2.0,2.75,3.0,4.0,0.0,0.4330127018922193,0.0,1093.5,818.4055230928801,0.0011225099459331502
2301,2.05,2.8,3.0,4.0,0.21794494717703367,0.39999999999999997,0.0,1094.4,803.8211626185695,0.0010967168329525
2295,2.3,3.0,3.0,4.0,0.45825756949558405,0.0,0.0,1090.8,516.1750427418638,0.0008476887196517694
2131,2.0,2.75,3.0,4.0,0.0,0.4330127018922193,0.0,1094.85,886.4892017339117,0.0012847435949499338
2121,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1094.9,753.9307254500259,0.0010298739046820395
2118,2.05,3.0,3.0,4.0,0.21794494717703367,0.0,0.0,1092.05,601.3564770391022,0.0008400217165983725
2108,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1092.2,821.2613832427543,0.001125861723962285
2106,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1091.75,865.8774430515757,0.0012129088550243744
2105,2.2,3.0,3.0,4.0,0.39999999999999997,0.0,0.0,1094.15,505.50191190817185,0.0007248074154529681
2096,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1093.5,769.0725249978742,0.0010503239768530905
2094,2.05,3.0,3.0,4.0,0.21794494717703367,0.0,0.0,1092.35,758.0254425715043,0.0010351590965999625
2063,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1092.4,740.4601527605245,0.0010128457657774495
2061,2.0,2.8,3.0,3.95,0.0,0.39999999999999997,0.0,1092.75,777.3878564601379,0.0010660706172688627
2232,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1093.0,701.1175193131567,0.0009628077376590215
2227,2.05,2.8,3.0,3.95,0.21794494717703367,0.39999999999999997,0.0,1094.9,816.5837791680347,0.0011170477878239748
2224,2.15,3.0,3.0,4.0,0.3570714214271425,0.0,0.0,1091.75,515.5580976453805,0.0008469383456071346
2220,2.0,2.95,3.0,3.95,0.0,0.21794494717703367,0.0,1095.1,829.7487765594705,0.0011349077341804579
2410,2.0,2.8,3.0,4.0,0.0,0.39999999999999997,0.0,1095.1,844.0919647700669,0.0011576361118103991
2397,2.05,2.95,3.0,4.0,0.21794494717703367,0.21794494717703367,0.0,1093.95,639.3528875183213,0.0008862916711037829
2392,2.05,3.0,3.0,4.0,0.21794494717703367,0.0,0.0,1092.8,660.9671484187364,0.000912341535537336
2372,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1094.2,629.0209859736547,0.0008737106366308579
2368,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1093.45,711.9749559488625,0.0009772918586883083
2366,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1092.1,679.8734653438888,0.0009360868980855078
2201,2.1,3.0,3.0,4.0,0.3,0.0,0.0,1091.9,799.7572744016499,0.0010899967726018295
2197,2.0,2.7,3.0,4.0,0.0,0.45825756949558405,0.0,1092.25,865.393355229872,0.0011941003892764132
2181,2.0,2.75,3.0,4.0,0.0,0.4330127018922193,0.0,1092.5,874.1277968457074,0.00121612974117888
2166,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1090.85,813.3779193286848,0.0011152935541210898
2164,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1092.35,783.0558961384204,0.001068060539326305
2146,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1093.7,792.5305127765702,0.001247603333125438
2319,2.35,3.0,3.0,4.0,0.4769696007084729,0.0,0.0,1091.55,363.7192126100096,0.0005569873988926098
2318,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1093.95,859.816164880299,0.0011835775631493673
2490,2.1,2.9,3.0,3.95,0.3,0.3,0.0,1091.05,761.109781773835,0.001038947558326672
2486,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1092.3,764.0837748032345,0.001042920168108143
2484,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1092.6,588.5870897133578,0.0008249038887296695
2470,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1090.0,871.3153386737783,0.001205444298804499
2468,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1096.35,800.4391125098907,0.0010913124920358956
2461,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1094.45,795.1975542143072,0.0010849205901425874
2451,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1090.75,815.8064804875246,0.0011131351600003917
2449,2.45,3.0,3.0,4.0,0.4974937185533101,0.0,0.0,1092.9,423.90193140669254,0.0006282938045276722
2440,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1091.6,697.6022133757867,0.0009581539036052205
2269,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1092.45,827.7147294545866,0.0011314128346422794
2258,2.2,3.0,3.0,4.0,0.39999999999999997,0.0,0.0,1093.3,490.44471154763403,0.0007069404856988632
2255,2.05,2.9,3.0,4.0,0.21794494717703367,0.3,0.0,1093.85,795.140475173884,0.0010844475724688107
2246,2.05,2.95,3.0,4.0,0.21794494717703367,0.21794494717703367,0.0,1093.2,668.7956935937042,0.0009219681151378058
2245,2.0,2.7,3.0,4.0,0.0,0.45825756949558405,0.0,1092.9,867.521387897923,0.0011972810798852184
2429,2.1,3.0,3.0,4.0,0.3,0.0,0.0,1091.65,602.6940796175013,0.0008418763129602156
2422,2.0,2.8,3.0,4.0,0.0,0.39999999999999997,0.0,1093.25,684.691246872977,0.0009424805707063826
2414,2.1,3.0,3.0,4.0,0.3,0.0,0.0,1089.5,511.00164897941585,0.0007312924714192294
2605,2.2,3.0,3.0,4.0,0.39999999999999997,0.0,0.0,1094.6,419.8706984480993,0.0006231474260036749
2594,2.0,2.8,3.0,4.0,0.0,0.39999999999999997,0.0,1090.7,859.5094668530166,0.0011834558101169648
2570,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1092.4,795.5308142042288,0.001085488976528695
2549,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1091.05,681.5730157128435,0.0009382753125163443
2542,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1094.15,804.7241143636627,0.0010977244365870933
2541,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1091.25,751.8341507069481,0.001027318011079249
2538,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1092.8,696.1341621609996,0.0009563591400153308
2530,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1092.85,751.7748031798541,0.0010291417087083222
2358,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1096.15,804.8641197362243,0.0010977519062579755
2355,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1093.3,646.0125897477691,0.000895060430134855
2352,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1093.1,843.8109024097215,0.001157254800122998
2349,2.05,2.85,3.0,4.0,0.21794494717703367,0.3570714214271425,0.0,1097.1,808.6460683482111,0.0011036694398890434
2339,2.0,2.8,3.0,3.95,0.0,0.39999999999999997,0.0,1095.05,867.1744886096152,0.0011992877864979864
2526,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1094.95,800.6006524724306,0.0010927765106744322
2525,2.0,2.75,3.0,4.0,0.0,0.4330127018922193,0.0,1093.75,872.6330790353038,0.0012093738055052037
2513,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1093.55,845.082530588991,0.0011595673398485404
2511,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1095.0,681.7403683319823,0.0009380749273595431
2506,2.0,2.75,3.0,4.0,0.0,0.4330127018922193,0.0,1095.3,876.4307777213745,0.0012139477757342274
2671,2.2,3.0,3.0,4.0,0.39999999999999997,0.0,0.0,1094.3,516.0148769494767,0.0007374734467804591
2656,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1094.65,887.9604183845894,0.001281443158849579
2653,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1094.35,705.6601420669498,0.0009685936907092423
2650,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1093.3,763.9617013288599,0.0010429467110422358
2646,2.05,2.95,3.0,4.0,0.21794494717703367,0.21794494717703367,0.0,1092.1,643.7166119788718,0.0008915976840119384
2645,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1093.75,853.8867100791985,0.0011742402231578496
2638,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1092.15,684.1032628499645,0.0009412052737413964
2634,2.0,2.75,3.0,4.0,0.0,0.4330127018922193,0.0,1095.4,883.8434046588435,0.0012497487849205504
2631,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1091.45,780.5334958915911,0.001100539174493938
2439,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1090.4,767.6705734136311,0.0010471111681400116
2438,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1094.2,804.5745401791485,0.0010969760990758768
6684,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1095.0,857.425437732489,0.0011794203722264168
2798,2.0,2.7,3.0,4.0,0.0,0.45825756949558405,0.0,1092.85,855.5988670785995,0.0011780946586565568
2795,2.25,3.0,3.0,4.0,0.4330127018922193,0.0,0.0,1092.7,432.6776494347612,0.0006382463452114264
2787,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1094.35,816.1026621937017,0.0011141414344035584
2629,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1094.9,695.4276910692251,0.0009552190235713748
2626,2.0,2.75,3.0,4.0,0.0,0.4330127018922193,0.0,1094.7,869.6868910272823,0.0012021667204873303
2624,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1091.9,684.5038858228764,0.0009415973155360842
2772,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1092.05,753.6956068487276,0.0010300321718080894
2765,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1092.65,843.8976384775775,0.0011569697783420834
2751,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1093.6,815.1506593114664,0.0011126803616588665
2737,2.1,3.0,3.0,4.0,0.3,0.0,0.0,1094.8,551.6608254553767,0.0007805631845229815
2727,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1092.65,863.1728688908298,0.0011909033932415733
2722,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1093.25,788.5938705253404,0.0010753001817371448
2712,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1094.4,784.2352048088172,0.001069985931235281
2703,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1094.6,863.4203217985023,0.001197172689147308
2528,2.1,3.0,3.0,4.0,0.3,0.0,0.0,1089.25,507.77488166364674,0.0007276066734021767
2845,2.1,3.0,3.0,4.0,0.3,0.0,0.0,1094.2,639.279648369744,0.000886480797664137
2839,2.05,3.0,3.0,4.0,0.21794494717703367,0.0,0.0,1096.3,614.705947817423,0.0008564393935553483
2837,2.2,3.0,3.0,4.0,0.39999999999999997,0.0,0.0,1095.9,575.0387242722775,0.000808007094117337
2816,2.05,2.85,3.0,4.0,0.21794494717703367,0.3570714214271425,0.0,1092.15,716.367322732398,0.0009818911871535673
6763,2.05,2.9,3.0,4.0,0.21794494717703367,0.3,0.0,1092.9,726.0319888835437,0.000994653569347883
6760,2.2,3.0,3.0,4.0,0.39999999999999997,0.0,0.0,1092.0,454.55492488085093,0.0006640002872495684
6571,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1094.75,855.3891832204663,0.001177823811500667
6563,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1094.7,749.6186335543075,0.0010244306129470631
6548,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1094.0,726.5745255029519,0.001161687940690135
6540,2.05,3.0,3.0,4.0,0.21794494717703367,0.0,0.0,1093.55,637.8157635922419,0.0009944120525342966
6518,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1093.4,891.9866162552164,0.0012892906387642548
6510,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1092.6,688.5507828722635,0.0009466968857744271
6505,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1091.0,859.6986354712021,0.0011829069660265188
6735,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1094.75,750.7174329676957,0.001025909494512608
6702,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1095.3,793.9936055036452,0.001107261054439715
6694,2.05,2.9,3.0,4.0,0.21794494717703367,0.3,0.0,1092.5,697.4419513975201,0.0009574081535102793
2952,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1096.15,867.0169571226328,0.0012032410726499883
2950,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1092.1,834.5769894445372,0.0011428484922369967
2946,2.0,2.75,3.0,4.0,0.0,0.4330127018922193,0.0,1092.35,858.5332378666229,0.0011840740305407845
2929,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1092.2,746.9469465358835,0.0010211028827519543
2920,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1093.55,751.739587027968,0.0010269330957879627
2918,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1093.6,820.4338143280937,0.0011207869046447035
2909,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1092.75,754.8250674591544,0.001031082679766747
2901,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1095.1,775.0567406466253,0.0010580522787039049
2889,2.4,3.0,3.0,4.0,0.48989794855663565,0.0,0.0,1090.8,449.5472485882184,0.0006585611089370385
2881,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1093.05,746.0151601554145,0.0010197405098603786
2696,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1093.75,796.5440362835328,0.0010876050666911758
2687,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1094.8,626.3837206381422,0.0008705223209490701
2686,2.25,3.0,3.0,4.0,0.4330127018922193,0.0,0.0,1097.15,469.45327394800125,0.000682073300514106
2676,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1093.55,749.2567217745695,0.001023804067973162
2859,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1092.0,685.2849146057464,0.0009426515508801698
2846,2.25,3.0,3.0,4.0,0.4330127018922193,0.0,0.0,1090.8,488.5448137345634,0.0007046324066315156
3070,2.05,2.95,3.0,4.0,0.21794494717703367,0.21794494717703367,0.0,1092.55,714.7479190888376,0.0009799753766880975
2875,2.0,2.8,3.0,4.0,0.0,0.39999999999999997,0.0,1093.4,877.3204287949472,0.0012270505328802962
3065,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1092.7,745.7466418111885,0.0010196464100905192
3039,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1089.9,773.5773090208729,0.0010553835040215663
3018,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1092.05,867.216129464143,0.0012001352296173
3013,2.05,2.75,3.0,4.0,0.21794494717703367,0.4330127018922193,0.0,1096.3,871.6933009895407,0.0012128287334223953
3001,2.05,2.95,3.0,4.0,0.21794494717703367,0.21794494717703367,0.0,1093.05,801.283442103438,0.0010927187583293938
2993,2.4,3.0,3.0,4.0,0.48989794855663565,0.0,0.0,1093.75,533.3727861915953,0.0007600785603066395
2978,2.0,2.8,3.0,4.0,0.0,0.39999999999999997,0.0,1094.1,753.6760147992974,0.0010300372384958437
2977,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1089.95,820.3650428463744,0.0011200692893755277
2969,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1092.8,802.3006686349416,0.0010950955028094693
2965,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1096.35,729.6119420408896,0.0010347750426870639
2958,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1092.5,862.0872766363375,0.0011888987070300153
2784,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1094.0,838.1305330667807,0.0011494003915030974
2778,2.0,2.85,3.0,3.95,0.0,0.3570714214271425,0.0,1097.15,791.063527200765,0.001078499002954197
2775,2.0,2.85,3.0,3.95,0.0,0.3570714214271425,0.0,1092.1,798.8625844210551,0.0011022351663058784
6673,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1092.8,833.0563383939171,0.001249650990025728
6667,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1090.45,872.6348844672857,0.001229910303922804
6449,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1093.2,697.2876281360943,0.0009575773794059467
6440,2.15,3.0,3.0,4.0,0.3570714214271425,0.0,0.0,1091.95,493.36271386544934,0.0007104140876235991
6434,2.1,3.0,3.0,4.0,0.3,0.0,0.0,1092.45,524.6343380145457,0.0007474918772483061
6431,2.0,2.75,3.0,4.0,0.0,0.4330127018922193,0.0,1093.35,816.6013359679553,0.0011163343689063107
6415,2.0,2.85,3.0,3.95,0.0,0.3570714214271425,0.0,1093.4,866.5349033283545,0.0011981562860151798
6409,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1092.2,815.9190702715088,0.0011151836870489857
6404,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1094.65,872.0913391224107,0.001215167765170092
6399,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1093.75,662.4902100008236,0.0009142177773826782
6396,2.1,3.0,3.0,4.0,0.3,0.0,0.0,1096.9,633.2060134831672,0.0008788609454395723
6634,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1094.25,837.4046423970642,0.0011465178134119514
6627,2.05,2.95,3.0,4.0,0.21794494717703367,0.21794494717703367,0.0,1093.2,724.5097634239607,0.0009929138152667768
6614,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1093.95,808.9299869073565,0.0011046105059974198
3100,2.05,3.0,3.0,4.0,0.21794494717703367,0.0,0.0,1092.05,879.8370119418713,0.001231844532127576
3083,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1090.3,759.6856249094066,0.0011211713564144299
634,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1094.0,880.846479318074,0.0012409029009677142
632,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1090.5,849.4958517273117,0.0011670403301325162
3195,2.1,3.0,3.0,4.0,0.3,0.0,0.0,1095.05,586.3370635918517,0.0008219492552525205
3181,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1092.25,859.5958864907351,0.0011832324901066267
3175,2.05,3.0,3.0,4.0,0.21794494717703367,0.0,0.0,1095.25,532.5107050643562,0.0007573433543675026
3171,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1093.6,782.9506101922788,0.001068113760434753
3170,2.1,3.0,3.0,4.0,0.3,0.0,0.0,1093.0,524.3669584303053,0.0007473055358341652
3169,2.0,2.85,3.0,3.95,0.0,0.3570714214271425,0.0,1092.85,859.8764221350519,0.0011885516390086387
3161,2.6,2.9,3.0,3.8,0.66332495807108,0.7000000000000001,0.7745966692414834,982.55,213.40371349309532,0.0003813265408565539
3160,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1090.85,870.2541267737661,0.0012020423733188725
3144,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1093.6,753.0157097244115,0.0010288837382953354
3132,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1091.7,796.0559578435082,0.0010853876099763994
3131,2.15,3.0,3.0,4.0,0.3570714214271425,0.0,0.0,1090.7,538.6529141768515,0.0007643196684621291
3124,2.0,3.0,3.0,4.0,0.0,0.0,0.0,1090.4,567.4168017212693,0.0007989397182308935
3121,2.0,2.7,3.0,4.0,0.0,0.45825756949558405,0.0,1089.5,814.9671156650552,0.0011133347638781676
6682,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1091.0,828.0072084813331,0.0011328943117476003
3211,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1093.3,684.162413496523,0.0009413809987929053
3423,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1093.55,773.0985778157026,0.0010544190371089435
3414,2.0,2.75,3.0,4.0,0.0,0.4330127018922193,0.0,1092.35,862.8679428885918,0.001191062497206232
771,2.1,2.95,3.0,4.0,0.3,0.21794494717703367,0.0,1094.85,816.4626231862147,0.0011154992983845894
767,2.1,2.9,3.0,4.0,0.3,0.3,0.0,1095.05,666.8811641537376,0.000919880490784284
765,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1091.65,781.2692549767459,0.0010653565747341712
735,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1092.65,791.3018554456563,0.0011809258423900971
726,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1092.1,822.0492101802802,0.001124287269697727
723,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1094.7,677.605559195044,0.0009330239657447894
709,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1090.3,808.1470321276602,0.0011033573205594784
699,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1090.55,742.1380395916702,0.001015252019726777
683,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1095.05,848.2393392444437,0.001164212086578413
655,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1094.7,793.4279342495303,0.0010816326954146702
642,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1092.55,797.4757941763771,0.001087966084001749
639,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1094.15,893.4227763648697,0.001332495445903857
638,2.0,2.9,3.0,4.0,0.0,0.3,0.0,1092.8,761.3081313928776,0.001039695575330984
3332,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1095.85,696.2313431858149,0.001066662158055128
3322,2.25,3.0,3.0,4.0,0.4330127018922193,0.0,0.0,1091.35,437.5035976832158,0.0007002287616963065
3505,2.0,2.8,3.0,4.0,0.0,0.39999999999999997,0.0,1092.6,845.4004656291855,0.0011606654532643867
3491,2.05,3.0,3.0,4.0,0.21794494717703367,0.0,0.0,1091.75,623.760875678207,0.0008675114596176542
3490,2.05,3.0,3.0,4.0,0.21794494717703367,0.0,0.0,1095.0,665.2811029452906,0.0009176263307241254
3293,2.05,2.95,3.0,4.0,0.21794494717703367,0.21794494717703367,0.0,1092.9,526.1597002535524,0.0007495278769664335
3291,2.0,2.8,3.0,4.0,0.0,0.39999999999999997,0.0,1092.55,884.0563154226498,0.0012426808095131717
3273,2.0,2.9,3.0,3.95,0.0,0.3,0.0,1091.95,803.1365341069717,0.0010953494019853565
3261,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1088.5,784.1234345760372,0.0011801148856272385
3254,2.1,3.0,3.0,4.0,0.3,0.0,0.0,1093.25,553.3505267971717,0.0007818516727156285
3252,2.35,3.0,3.0,4.0,0.4769696007084729,0.0,0.0,1091.85,362.0866273285453,0.0005550007692746847
3246,2.0,2.85,3.0,4.0,0.0,0.3570714214271425,0.0,1090.75,755.6893184013136,0.001032575481420175
3239,2.55,3.0,3.0,4.0,0.4974937185533101,0.0,0.0,1096.2,392.96072517186076,0.0005913340643793491
3233,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1094.0,743.0259115762476,0.0010163547953272018
3223,2.0,2.55,3.0,4.0,0.0,0.4974937185533101,0.0,1092.25,882.1148625611266,0.0012338036218742488
3218,2.15,3.0,3.0,4.0,0.3570714214271425,0.0,0.0,1093.1,462.7260484078559,0.0006750058803740779
3464,2.0,2.8,3.0,3.95,0.0,0.39999999999999997,0.0,1095.6,861.5603506981744,0.0011845780717882665
3462,2.0,2.95,3.0,4.0,0.0,0.21794494717703367,0.0,1091.95,668.6502463141809,0.0009220522877909689
3448,2.1,3.0,3.0,4.0,0.3,0.0,0.0,1093.35,618.8167436084798,0.0008613667219637298
3434,2.05,3.0,3.0,4.0,0.21794494717703367,0.0,0.0,1095.7,687.1196212773029,0.000945310456439049
3601,2.05,2.95,3.0,4.0,0.21794494717703367,0.21794494717703367,0.0,1090.2,725.0715743755163,0.0009933357804325655
3598,2.0,2.75,3.0,4.0,0.0,0.4330127018922193,0.0,1092.05,801.0015723624122,0.001092712679323141
3593,2.0,2.75,3.0,4.0,0.0,0.4330127018922193,0.0,1092.15,882.7462554511012,0.0012463040846375653
