user_id,final_outbreak,std_outbreak,attack_rate,epidemic_probability,peak_infection,time_to_peak,duration,R0,growth_rate,strength,pagerank
6080,4325.6,2162.3330548275862,0.6027870680044594,0.8,2567.8,1.6,53.8,165.1,0.49270513091981527,1043.27466933051,0.00023262803840116226
5680,4325.4,2162.3056768181505,0.6027591973244146,0.8,2549.8,1.6,55.3,163.1,0.496183277240165,1012.2029835376071,0.00022923638332246745
3497,4325.2,2162.1767642817736,0.6027313266443701,0.8,2572.3,1.6,48.5,170.1,0.4911235006776986,1066.4323947598346,0.00023866494077969512
3290,4325.1,2162.1198139788644,0.6027173913043479,0.8,2591.7,2.4,48.7,9.4,1.1237995820299647,66.68421118798724,6.095941446583219e-05
3859,4325.0,2162.048010567758,0.6027034559643255,0.8,2586.5,1.6,48.1,220.0,0.4337776637125344,1387.5784646461857,0.00032122710655441643
6393,4325.0,2162.0917186835527,0.6027034559643255,0.8,2588.1,1.6,53.6,216.6,0.4426754482336618,1332.1840291667677,0.0003104249678786212
5162,4324.9,2162.0694461556964,0.6026895206243031,0.8,2584.1,1.6,48.1,224.5,0.43501592890970375,1356.10387230403,0.00031575268268681114
4828,4324.8,2161.930239392567,0.602675585284281,0.8,2593.0,3.2,51.5,0.4,1.857240427340419,3.653993893690968,2.3960060694735565e-05
3649,4324.8,2162.053089079914,0.602675585284281,0.8,2579.9,1.6,54.5,202.8,0.4585503015649971,1246.611117085658,0.00028109733165919133
7094,4324.8,2161.928481703315,0.602675585284281,0.8,3103.6,5.0,53.7,10.5,1.0257514914400483,51.97102853530321,0.00020690471143864662
