user_id,final_outbreak,std_outbreak,attack_rate,epidemic_probability,peak_infection,time_to_peak,duration,R0,growth_rate,strength,pagerank
4116,1043.2,239.13209738552456,0.9016421780466725,0.95,909.8,2.85,48.55,37.0,0.5924419374849407,756.6871502580833,0.001034762419806213
5849,1043.2,239.1377427341824,0.9016421780466725,0.95,905.8,2.85,49.9,39.4,0.5775272715649811,835.6362907946742,0.0011440334464447633
2784,1043.2,239.1231063699198,0.9016421780466725,0.95,908.2,2.85,46.95,38.55,0.5834269583447892,838.1305330667807,0.0011494003915030974
1380,1043.2,239.11411501624076,0.9016421780466725,0.95,931.0,2.85,48.8,24.0,0.7045749501667111,533.2407406778907,0.00075794641468203
4945,1043.2,239.1283337457107,0.9016421780466725,0.95,904.9,2.85,44.6,40.25,0.5664310457558092,829.2703274822879,0.0011348113453845327
5568,1043.15,239.12345660766957,0.9015989628349179,0.95,908.5,2.85,46.95,38.75,0.5814518784142899,868.4713335678894,0.001201508832210498
2653,1043.1,239.09033857519216,0.9015557476231633,0.95,916.25,2.85,49.9,33.55,0.6163039419437704,705.6601420669498,0.0009685936907092423
3262,1043.1,239.10184022712997,0.9015557476231633,0.95,925.25,2.85,50.75,25.9,0.6780589621486525,535.9379436754225,0.0007611076142747757
5272,1043.05,239.0864853980668,0.9015125324114088,0.95,908.45,2.85,46.2,41.5,0.5622404255983658,867.2027026864408,0.0011988785784011978
6399,1043.05,239.09171357451936,0.9015125324114088,0.95,916.75,2.85,49.15,32.1,0.6290295026056014,662.4902100008236,0.0009142177773826782
5019,1042.95,239.07142761108028,0.9014261019878997,0.95,906.2,2.85,48.65,40.65,0.5703022977241088,793.4779687988736,0.0010825176422353871
2765,1042.95,239.0760287021683,0.9014261019878997,0.95,905.15,2.85,48.85,40.05,0.5747335074048031,843.8976384775775,0.0011569697783420834
2996,1042.95,239.0609702565435,0.9014261019878997,0.95,938.4,2.85,47.65,16.9,0.7912459431859173,359.37558050818876,0.0005521184733394424
4914,1042.9,239.06566043662565,0.9013828867761453,0.95,917.45,2.85,48.15,33.7,0.614620097673582,701.972522080328,0.000963712199789801
6639,1042.9,239.0556211428629,0.9013828867761453,0.95,932.75,2.85,48.4,22.7,0.712259722527569,467.1697807896871,0.0006791268556738955
6046,1042.85,239.03331880723243,0.9013396715643905,0.95,908.9,2.85,49.6,38.35,0.5799435862691846,805.0981068178519,0.001098186529956726
5582,1042.8,239.01999916324996,0.9012964563526361,0.95,911.35,2.85,48.7,37.25,0.5932003324997529,809.3814349015912,0.0011049984303361446
442,1042.75,239.01608209490843,0.9012532411408816,0.95,952.4,2.95,51.65,6.3,1.0795361809754034,144.08648677972363,0.00030046132727376746
2212,1042.7,239.00838897411114,0.9012100259291271,0.95,915.0,2.85,48.45,38.7,0.5839751923059374,791.8288782351875,0.001079479401345273
4681,1042.7,239.0219864363946,0.9012100259291271,0.95,913.4,2.85,45.35,36.7,0.5969384603178155,822.9735900577659,0.0011252963813223533
4313,1042.55,238.98147940792396,0.9010803802938634,0.95,930.6,2.85,47.35,23.3,0.7079766677277395,519.5852333687253,0.0007415649882159744
5547,1042.5,238.95512130942078,0.9010371650821088,0.95,936.7,2.85,46.75,18.9,0.7633183303452903,419.2535945813742,0.0006228522908606517
3423,1042.4,238.93417503571982,0.9009507346585999,0.95,911.25,2.85,48.8,35.7,0.6013161399370004,773.0985778157026,0.0010544190371089435
5687,1042.15,238.8690593191174,0.9007346585998273,0.95,917.1,2.85,47.95,31.7,0.6336462562752377,720.8860649505876,0.000987634585639163
3925,1042.0,238.8455567935062,0.9006050129645635,0.95,910.65,2.85,51.95,38.95,0.5796837575160402,796.3733217427396,0.0011144772418994835
1490,1041.55,238.7681877889096,0.9002160760587726,0.95,930.45,2.85,47.3,22.95,0.7174489953882787,502.49923841339165,0.0007213215933460327
36,991.2,330.08750355019504,0.8566983578219534,0.9,872.85,2.7,45.9,31.0,0.6261158142866539,736.8931589064092,0.0010082104130036012
6274,991.05,330.0314341089346,0.8565687121866897,0.9,871.6,2.7,44.0,31.55,0.6181811644179931,693.5581204815073,0.0009533168456907581
2461,990.95,329.99810226727067,0.8564822817631806,0.9,865.2,2.7,47.35,33.7,0.601674547686063,795.1975542143072,0.0010849205901425874
2152,990.65,329.89835934723897,0.8562229904926534,0.9,886.75,2.7,50.15,18.65,0.75414114839362,398.57769787276584,0.000650842845422003
5560,990.55,329.8698948070284,0.8561365600691443,0.9,902.5,2.7,47.35,12.35,0.8744831143349807,282.7994854738009,0.0004623637293238359
