user_id,final_outbreak,std_outbreak,attack_rate,strength,pagerank
811,5192.3,1730.5414210587392,0.7235646599777035,1380.6550010712263,0.0003212937651028443
6745,5192.2,1730.5329121400725,0.7235507246376811,58.415026231681416,0.00021723178194328773
1550,5192.1,1730.497873445674,0.723536789297659,4.594643021934785,0.00014997458914738697
2117,5192.1,1730.4721581117683,0.723536789297659,765.6215680288129,0.00018563094704556344
6526,5192.1,1730.473140502331,0.723536789297659,701.0624793550876,0.00016174757034217595
5948,5192.0,1730.3705961440746,0.7235228539576366,953.6500122030383,0.00021676704822335533
245,5192.0,1730.4453184079525,0.7235228539576366,1263.9762726157917,0.00040038352035684586
1790,5192.0,1730.430235519479,0.7235228539576366,937.6450768975469,0.0002127658236003624
4250,5192.0,1730.3825010673218,0.7235228539576366,188.25780886748566,6.241739634527344e-05
2436,5191.8,1730.423000309462,0.723494983277592,12.301913597077425,8.239691519308968e-05
736,5191.8,1730.3702378392895,0.723494983277592,1358.3081008126994,0.00032898134028059374
2732,5191.8,1730.3884419401327,0.723494983277592,473.83660170697283,0.0001267676270333942
5994,5191.7,1730.4185071825832,0.7234810479375696,1449.2884862429094,0.00035138607380558683
4828,5191.7,1730.001968206973,0.7234810479375696,3.653993893690968,2.3960060694735565e-05
1153,5191.7,1730.3446506404441,0.7234810479375696,524.0430877403295,0.0001269117468190607
3483,5191.7,1730.3132693243729,0.7234810479375696,108.75643276280198,7.504025008059616e-05
6819,5191.7,1730.350834368568,0.7234810479375696,2.656730288970696,5.7648456036857095e-05
2301,5191.6,1730.2783128733943,0.7234671125975475,66.13193499945835,0.0002372320325496086
7174,5191.5,1730.286291340251,0.7234531772575251,838.4945609252245,0.00019597269806864105
5812,5191.4,1730.2348511112586,0.7234392419175028,467.78605953427876,0.00012993220350710936
5819,5191.4,1730.2397059367236,0.7234392419175028,589.2441883427505,0.00013953473017173495
789,5191.3,1730.2455345990638,0.7234253065774805,1209.616408009713,0.00029842424251056636
4239,5191.3,1730.2227631146227,0.7234253065774805,82.48152420476981,0.0003216688133343031
6867,5191.1,1730.1701332527966,0.723397435897436,1002.9522996517945,0.00022476855891877397
323,5191.1,1730.1668965738538,0.723397435897436,62.37838765745636,0.0002464476118473931
2728,5191.1,1730.1254549887417,0.723397435897436,278.0872937680799,8.046423436926895e-05
6908,5191.0,1730.0550280265654,0.7233835005574136,550.9694937761847,0.00014858898542351187
5714,5190.9,1730.1652204341642,0.7233695652173913,1039.6520448150457,0.0002348184414058583
4329,5190.9,1730.0263841918713,0.7233695652173913,3.4304259196491977,4.420716565941669e-05
2348,5190.8,1730.1505599224595,0.723355629877369,203.5259681680705,7.149338906406188e-05
4643,5190.7,1729.943123342499,0.7233416945373466,66.45021598509298,0.00023815026708359625
4880,5190.5,1729.9358514118378,0.7233138238573021,102.96514776314874,4.459464652351276e-05
2306,5190.5,1729.8789697548207,0.7233138238573021,332.62881648210873,0.00010884466841752595
3982,5190.4,1729.8559015131866,0.7232998885172798,1010.4689484528174,0.00022842467187317664
378,5190.2,1729.8640293387223,0.7232720178372352,776.4680175280068,0.00017655807955218388
1677,5190.2,1729.900274582324,0.7232720178372352,5.658297622953569,0.00012446109467436034
4787,5190.1,1729.8282255761696,0.723258082497213,970.3067009136191,0.00021675191243674446
6525,5190.1,1729.8677666226397,0.723258082497213,816.0057504581334,0.0001853513917582627
4165,5190.0,1729.8296447916482,0.7232441471571907,148.64774253294405,7.611421165697393e-05
5457,5189.9,1729.778971429587,0.7232302118171683,48.72329605281904,0.0002322481355993628
2252,5189.9,1729.7758496406404,0.7232302118171683,1.7847583836296095,7.10246582939324e-05
324,5189.9,1729.8167793150812,0.7232302118171683,1135.6766641919019,0.00025439126968341934
865,5189.7,1729.7276693167628,0.7232023411371237,34.286366863671304,0.00013465730396624282
996,5189.7,1729.7485973400874,0.7232023411371237,1086.6530723250253,0.00025438911045343497
5454,5189.7,1729.7169739584565,0.7232023411371237,1253.024616298492,0.00035335100497667924
2618,5189.6,1729.793929923446,0.7231884057971015,1062.4259179288508,0.0002394917078955548
6377,5189.5,1729.5281581980676,0.7231744704570792,6.949469356544331,6.741040755062212e-05
6418,5189.4,1729.5653326775487,0.7231605351170568,27.12480311655175,2.8909253979553247e-05
3704,5189.3,1729.5429482958784,0.7231465997770345,1298.050843680676,0.00029744405411107847
2515,5189.3,1729.4565071143013,0.7231465997770345,1365.812563295517,0.0003189644072233252
1315,5189.3,1729.5767141124443,0.7231465997770345,1363.7780165612012,0.0003250375256758655
3542,5189.2,1729.5744447695797,0.7231326644370122,1221.2591160623795,0.0002728638811107936
5035,5189.1,1729.4819715741473,0.72311872909699,1409.0082432877202,0.00034385851382160435
743,5189.1,1729.1523617078976,0.72311872909699,5.407204254321772,8.173778197383878e-05
5199,5189.0,1729.4616503409377,0.7231047937569677,6.446794438101061,2.4403458610126823e-05
5489,5188.8,1729.4149184044875,0.7230769230769231,1.9994578879359715,3.398325000496275e-05
3513,5188.8,1729.3984965877587,0.7230769230769231,6.766562716056402,2.462141415021262e-05
1410,5188.7,1729.2996299080157,0.7230629877369008,27.23907215920631,3.595212929849946e-05
4959,5188.7,1729.2966807346854,0.7230629877369008,1330.2600344192583,0.0003052280319239476
1074,5188.7,1729.4018069841377,0.7230629877369008,3.944487330909191,3.413609548420727e-05
852,5188.6,1729.2963424468348,0.7230490523968786,1037.6759578232666,0.00023188551562065355
6774,5188.6,1729.3243883089142,0.7230490523968786,641.3164306721014,0.00015163192774840775
4634,5188.5,1729.227298535389,0.7230351170568562,4.478213158214384,5.687862378610098e-05
6841,5188.5,1729.2726939381191,0.7230351170568562,1252.314684935611,0.00028217498528815234
1429,5188.5,1729.2913722100159,0.7230351170568562,4.583840866494929,8.824016529796879e-05
6695,5188.4,1729.2095997882964,0.7230211817168338,578.7633814559504,0.0001379540990234803
4985,5188.3,1729.1709024847717,0.7230072463768116,1388.2482429716401,0.0003195150086314377
4438,5188.3,1729.1708446535872,0.7230072463768116,46.97972218989377,0.00019022755854482417
3574,5188.2,1729.1305792218238,0.7229933110367893,1058.5294627710175,0.00023563413327832777
960,5188.0,1729.1308799509654,0.7229654403567447,38.05609951964205,3.1552989031910365e-05
1783,5188.0,1729.0869266754637,0.7229654403567447,675.5272699899,0.00015685991080567098
